"Date","R15_Surf","R15_RZ","R51_Surf","R51_RZ","R53_Surf","R53_RZ","R55_Surf","R55_RZ","R60_Surf","R60_RZ","R61_Surf","R61_RZ","R74_Surf","R74_RZ","SurfaceM"
2008-11-24,0.299538888888889,0.653387158631123,0.173247222222222,0.364161996505241,0.223558333333333,0.483417575023907,0.138054166666667,0.352970957118554,0.231642361111111,0.353235658313004,0.163892361111111,0.498237856247232,0.14546875,0.258225216234198,0.073
2008-11-25,0.305440277777778,0.653197730468921,0.173444444444444,0.365323555517765,0.225629861111111,0.48319043297607,0.138069444444444,0.353393707983891,0.239492361111111,0.361454406002809,0.16720625,0.498088554000847,0.147202777777778,0.261486055666445,0.0665
2008-11-26,0.318399305555556,0.666828727232394,0.174496527777778,0.367247792311725,0.228410416666667,0.48836606913743,0.140113888888889,0.35426486023,0.245092361111111,0.381079045612479,0.180177777777778,0.50127184202863,0.150855555555556,0.271530550011089,0.0795
2008-11-27,0.31045625,0.661059206441274,0.175983333333333,0.369887908373607,0.229865972222222,0.493921037650322,0.150579166666667,0.35600595223801,0.248722916666667,0.38831503659348,0.183740277777778,0.508835949683764,0.153686805555556,0.279782795520071,NA
2008-11-28,0.329978472222222,0.680978973684997,0.177246527777778,0.373251742205779,0.229686524822695,0.500742016483002,0.157462237762238,0.358999006426445,0.244563194444444,0.381997116877356,0.183819444444444,0.514438957238299,0.1522475,0.27750249500998,0.0755
2008-11-29,0.364539583333333,0.701987575973921,0.178125,0.37799414423734,0.228838194444444,0.500312852037752,0.155000694444444,0.359975619650061,0.241889583333333,0.375481444518371,0.184338888888889,0.520710116374497,NA,NA,0.065
2008-11-30,0.367523611111111,0.70247739761595,0.178925,0.385072066911552,0.230027777777778,0.499382678855847,0.154659027777778,0.363020441188866,0.24459375,0.377545834257411,0.186971527777778,0.529444408344404,NA,NA,0.0785
2008-12-01,0.370828472222222,0.704896115200275,0.182144444444444,0.405291114954575,0.231505555555556,0.507995108401085,0.164013194444444,0.373040887439558,0.248494444444444,0.388269756782731,0.191715972222222,0.564195602353241,NA,NA,0.0855
2008-12-02,0.374990277777778,0.709372909933814,0.180776388888889,0.411750268275046,0.228354166666667,0.49938675944534,0.162502083333333,0.373755055352847,0.241990277777778,0.374829507651364,0.185208333333333,0.563617813685285,NA,NA,0.08
2008-12-03,0.377761805555556,0.710744364067987,0.179938194444444,0.409728230522052,0.226934027777778,0.494282060176951,0.161115972222222,0.374235046067337,0.238622222222222,0.368536075996156,0.180636111111111,0.55998940764647,NA,NA,0.0655
2008-12-04,0.379336805555556,0.711633276918673,0.179829166666667,0.40795548408968,0.226589583333333,0.49116132007341,0.160142361111111,0.375103520253666,0.238495833333333,0.365507411103718,0.179396527777778,0.557078837374131,NA,NA,NA
2008-12-05,0.380936111111111,0.712557730838857,0.179500694444444,0.406539349785544,0.22543125,0.48853487750805,0.159126388888889,0.376223481910913,0.236091666666667,0.361725622828417,0.178104166666667,0.555118168969849,NA,NA,0.073
2008-12-06,0.38214375,0.71109769688343,0.178444444444444,0.404758431071699,0.223946527777778,0.485644242819103,0.157931944444444,0.377363014005017,0.232734965034965,0.355826807922616,0.173629166666667,0.552974820823466,0.145275,0.25687375249501,NA
2008-12-07,0.379966666666667,0.71079636938384,0.177801388888889,0.402850270837079,0.22350625,0.483657442238778,0.156945833333333,0.378612840961154,0.232145138888889,0.353079951208694,0.1690875,0.55031191638268,0.144880555555556,0.256086438234642,0.0685
2008-12-08,0.359611805555556,0.706324430895322,0.175985416666667,0.400854849795917,0.222458333333333,0.481696712933584,0.155804166666667,0.379696042569261,0.22991875,0.350185277592962,0.161627083333333,0.547959219589326,0.143488194444444,0.252796490352628,0.096
2008-12-09,0.3455375,0.702293628142143,0.174984722222222,0.399071617751006,0.22218125,0.48012907960737,0.155020138888889,0.381049639927505,0.231238194444444,0.349715846085607,0.156143055555556,0.545287354817671,0.142892361111111,0.251232950765136,0.0895
2008-12-10,0.362476388888889,0.708730739407506,0.182572916666667,0.401055331986013,0.231352777777778,0.491452793647395,0.162899305555556,0.386565810346752,0.249222222222222,0.380493180306055,0.184165277777778,0.557633816833208,0.156434722222222,0.284284902417387,0.089
2008-12-11,0.371034722222222,0.712467329088249,0.188434722222222,0.410916660777925,0.2347875,0.507579644181381,0.169263194444444,0.405818582226912,0.254125,0.395441062319805,0.20158125,0.577288790696779,0.159882638888889,0.295217897538257,0.099
2008-12-12,0.374479166666667,0.714652841448002,0.191881944444444,0.42704730688598,0.234473611111111,0.513000588904532,0.174236111111111,0.482265773360097,0.254713888888889,0.396683946920973,0.2051375,0.616467481685246,0.158840277777778,0.295302450654247,0.099
2008-12-13,0.378318055555556,0.717338165681244,0.186870833333333,0.419012819999513,0.22903125,0.499270593037422,0.171256944444444,0.472182634024237,0.243534027777778,0.377478376580173,0.1916875,0.614067292280367,0.154066666666667,0.281281187624751,NA
2008-12-14,0.381479861111111,0.718672005690758,0.184606944444444,0.413551739845398,0.227588194444444,0.494074735442758,0.169659027777778,0.468321313259304,0.241281944444444,0.370120407333481,0.185544444444444,0.588777815081153,0.152791666666667,0.275365241738745,0.0735
2008-12-15,0.383354861111111,0.720228873568712,0.184711111111111,0.409982521508533,0.228055244755245,0.491255706978753,0.169327083333333,0.46528895794163,0.242872222222222,0.368889073704443,0.192304861111111,0.565635518649281,0.1533625,0.274522482812153,0.099
2008-12-16,0.385698611111111,0.722162871636175,0.185622222222222,0.4091727063685,0.228381944444444,0.490468767521349,0.169770138888889,0.46342503716323,0.244409722222222,0.370913266060472,0.19703125,0.565125068590077,0.153601388888889,0.276801951652251,0.0965
2008-12-17,0.387185416666667,0.722472998289709,0.186073417721519,0.408568741351947,0.234076223776224,0.500322779301084,0.169986713286713,0.462291031199075,0.249040277777778,0.382380609152066,0.203092361111111,0.568648429527908,0.153416666666667,0.27662037037037,0.063
2008-12-18,0.387575694444444,0.724806594900029,0.188592307692308,0.413036250460159,0.232875,0.50736849296656,0.171715277777778,0.463762752273231,0.251294444444444,0.387398351445258,0.203697916666667,0.575013129885539,0.155377083333333,0.282220974717232,0.068
2008-12-19,0.387655555555556,0.725180238057057,0.189620833333333,0.417507639534563,0.239047222222222,0.518085500304158,0.173406944444444,0.481705181874986,0.259640277777778,0.400361314408221,0.212471527777778,0.593919212922852,0.158767361111111,0.291776862940785,0.05
2008-12-20,0.387498611111111,0.726041141424517,0.189184722222222,0.421695470132966,0.234611111111111,0.509215572947303,0.173711111111111,0.482269940538833,0.252011805555556,0.387425611739484,0.208708333333333,0.642229448246982,0.156500694444444,0.286482590374806,NA
2008-12-21,0.387719444444444,0.725973396925395,0.187227272727273,0.416479661200118,0.230638194444444,0.498948618666784,0.172046527777778,0.475300501850745,0.24453125,0.375303097508686,0.197486111111111,0.619622091239242,0.154984027777778,0.282094145043247,0.0615
2008-12-22,0.387895,0.726581425336008,0.183501398601399,0.411815817592069,0.227629861111111,0.493641625348155,0.170021126760563,0.470439370056275,0.237454166666667,0.365646022769276,0.182490277777778,0.605277822902828,0.150390972222222,0.270885312707917,NA
2008-12-23,NA,NA,0.170518055555556,0.40799820972322,0.223946527777778,0.488581678817732,0.167028472222222,0.467572766121449,0.229322916666667,0.356567882753012,0.151273611111111,0.580381947452781,0.145495833333333,0.257403249057441,0.056
2008-12-24,NA,NA,0.180083333333333,0.406765813022009,0.235860416666667,0.503536321570543,0.169457638888889,0.486344228857689,0.2541,0.389855012197827,0.172583333333333,0.573823224419511,0.159075,0.290839155023287,0.0645
2008-12-25,NA,NA,0.197003472222222,0.424931187093099,0.235713194444444,0.51240449153285,0.175804166666667,0.506391689962844,0.256669444444444,0.39527426628225,0.210425,0.661851519932036,0.159899305555556,0.29701291860723,0.068
2008-12-26,NA,NA,0.190390277777778,0.417711525514298,0.232121527777778,0.502019678937726,0.173929166666667,0.480886304767205,0.247605555555556,0.379442503881127,0.19945,0.621518424858969,0.156773611111111,0.287235944777112,0.079
2008-12-27,NA,NA,0.197516666666667,0.415595764442969,0.235478472222222,0.506393676780142,0.174676388888889,0.475186236985807,0.25853125,0.396180786574998,0.206717361111111,0.622567218275284,0.160720833333333,0.297202816589044,0.096
2008-12-28,NA,NA,0.200874305555556,0.420346773631555,0.23379375,0.505957877300202,0.175095833333333,0.476266460356004,0.2554125,0.390711170252088,0.207590277777778,0.620108403908912,0.158171527777778,0.28870037702373,0.0745
2008-12-29,NA,NA,0.199477083333333,0.421905864165441,0.232657638888889,0.502424367708082,0.174859722222222,0.476735685858761,0.250922222222222,0.383184556812301,0.205685416666667,0.617092197397428,0.156885416666667,0.283028387669106,NA
2008-12-30,NA,NA,0.196819444444444,0.418777027143904,0.230917361111111,0.497782440496192,0.174077777777778,0.474729713138008,0.246784722222222,0.375463887040733,0.202302777777778,0.612562158252951,0.155364583333333,0.277827677977379,0.078
2008-12-31,NA,NA,0.194325,0.415656742798143,0.229669444444444,0.493635188808048,0.173265277777778,0.472432561746053,0.24325625,0.370070969172766,0.197707638888889,0.603864462699032,0.153888194444444,0.274359614105123,0.08
2009-01-01,NA,NA,0.188658333333333,0.412618023006751,0.227459722222222,0.490350965443181,0.171602777777778,0.470250287346986,0.238074305555556,0.363188899977822,0.187361111111111,0.584627691258014,0.150871527777778,0.268394461077844,0.0765
2009-01-02,NA,NA,0.183686111111111,0.409041282095372,0.226327777777778,0.48783023512373,0.169779861111111,0.468688127990304,0.236816666666667,0.359602092112072,0.177682638888889,0.565708931089836,0.150157638888889,0.266074794854735,0.072
2009-01-03,NA,NA,0.182122916666667,0.4061138575191,0.225952777777778,0.485727063594524,0.169107638888889,0.466450335351943,0.237319444444444,0.358197955939972,0.176246527777778,0.556154706422438,0.150311805555556,0.266079646263029,0.0775
2009-01-04,NA,NA,0.176422222222222,0.40349664099922,0.225126388888889,0.483850210024318,0.167825694444444,0.464913617563175,0.234761805555556,0.354790419161677,0.166563888888889,0.551911985995591,0.148606944444444,0.261970503437569,0.0705
2009-01-05,NA,NA,0.178164583333333,0.401247440206583,0.225618055555556,0.482483190315924,0.167759027777778,0.463270624944967,0.238636111111111,0.356510589931249,0.167549305555556,0.549495680930996,0.149910416666667,0.263726713240186,NA
2009-01-06,NA,NA,0.1801,0.400165405187568,0.225535416666667,0.481959106179935,0.168283333333333,0.462037825740357,0.236794444444444,0.354821375766985,0.17371875,0.548490391071738,0.148854166666667,0.26261920603238,0.074
2009-01-07,NA,NA,0.181613194444444,0.400541416274574,0.233734027777778,0.493284735945322,0.1693625,0.461067164444407,0.256311111111111,0.38869852886819,0.190591666666667,0.55381990471996,0.154970138888889,0.279953980927035,NA
2009-01-08,NA,NA,0.186895138888889,0.407061848480558,0.232377083333333,0.505195762317537,0.172279861111111,0.460534315892866,0.250670833333333,0.385739631847416,0.199677777777778,0.573398558585552,0.157697916666667,0.289629075182967,0.046
2009-01-09,NA,NA,0.184049305555556,0.408465578165355,0.228911805555556,0.49841498508275,0.171122222222222,0.461265914738111,0.242309722222222,0.371728764692837,0.184982638888889,0.566569458282793,0.153515972222222,0.277111055666445,0.051
2009-01-10,NA,NA,0.17654375,0.406591604730414,0.227117361111111,0.492814252116072,0.169342361111111,0.461432787291659,0.238888888888889,0.3643721815628,0.170466666666667,0.55996320503379,0.150544444444444,0.267684769350189,0.047
